microstate,energy
260,35.16259754540389
261,35.16259754540389
262,35.27139406037843
263,35.27139406037843
264,35.27139406037843
265,35.27139406037843
266,35.27139406037843
267,12.094214118107526
268,12.094214118107526
269,12.094214118107526
270,12.094214118107526
271,12.094214118107526
272,12.094214118107526
273,12.094214118107526
274,12.094214118107526
275,12.094214118107526
276,12.101639028256967
277,12.101639028256967
278,12.116617453561327
279,12.116617453561327
280,12.116617453561327
281,12.116617453561327
282,12.116617453561327
283,12.116617453561327
284,12.116617453561327
285,12.116617453561327
286,12.116617453561327
287,12.116617453561327
288,12.116617453561327
289,12.116617453561327
290,12.116617453561327
291,12.116617453561327
292,12.116617453561327
293,1.4520208294317243
294,1.4520208294317243
295,1.4520208294317243
296,1.4520208294317243
297,1.4612369468058681
298,1.4612369468058681
299,1.4612369468058681
300,1.4612369468058681
301,1.4612369468058681
302,1.4612369468058681
303,1.4612369468058681
304,1.4612369468058681
305,1.4612369468058681
306,1.459701088314152
307,1.459701088314152
308,1.459701088314152
309,1.459701088314152
310,1.459701088314152
311,1.459701088314152
312,1.4619964425263825
313,1.4619964425263825
314,1.4619964425263825
315,1.4619964425263825
316,1.4619964425263825
317,1.4619964425263825
318,1.4619964425263825
319,1.4619964425263825
320,1.4619964425263825
321,1.4619964425263825
322,1.4619964425263825
323,1.4619964425263825
324,1.4619964425263825
325,1.4619964425263825
326,1.4619964425263825
327,1.4619964425263825
328,1.4619964425263825
329,1.4619964425263825
330,1.4619964425263825
331,1.4619964425263825
332,1.4368557043635954
333,1.4368557043635954
334,1.4368557043635954
335,1.4368557043635954
336,1.4368557043635954
337,1.4368557043635954
338,1.4368557043635954
339,1.4368557043635954
340,1.4368557043635954
341,1.4368557043635954
342,1.4368557043635954
343,1.4368557043635954
344,1.4368557043635954
345,1.4368557043635954
346,1.4368557043635954
347,1.4368557043635954
348,1.4368557043635954
349,1.4368557043635954
350,1.4368557043635954
351,1.4371781781687138
352,1.4371781781687138
353,1.4321062902002926
354,1.4321062902002926
355,1.4321062902002926
356,1.4321062902002926
357,1.4321062902002926
358,1.4321062902002926
359,1.4321062902002926
360,1.4321062902002926
361,1.4321062902002926
362,1.4321062902002926
363,1.4321062902002926
364,1.4321062902002926
365,1.4321062902002926
366,1.4303186625740887
367,1.4303186625740887
368,1.4303186625740887
369,1.4303186625740887
370,1.4303186625740887
371,1.4303186625740887
372,1.4303186625740887
373,1.4303186625740887
374,1.4303186625740887
375,1.4303186625740887
376,1.4303186625740887
377,1.4303186625740887
378,1.4330435843580178
379,1.4330435843580178
380,1.4330435843580178
381,1.4330435843580178
382,1.4330435843580178
383,1.4330435843580178
384,1.4330435843580178
385,1.4330435843580178
386,1.4503242592320909
387,1.4503242592320909
388,1.4503242592320909
389,1.4503242592320909
390,1.4503242592320909
391,1.4503242592320909
392,1.4503242592320909
393,1.4503242592320909
394,1.4503242592320909
395,1.4503242592320909
396,1.4503242592320909
397,1.4503242592320909
398,1.4503242592320909
399,1.4503242592320909
400,1.4503242592320909
401,1.4503242592320909
402,1.4503242592320909
403,1.4503242592320909
404,1.4530768443818234
405,1.4530768443818234
406,1.4530768443818234
407,1.4530768443818234
408,1.4530768443818234
409,1.4530768443818234
410,1.4530768443818234
411,1.4530768443818234
412,1.4530768443818234
413,1.3954886439797918
414,1.3954886439797918
415,1.3954886439797918
416,1.3954886439797918
417,1.3954886439797918
418,1.4017208057810553
419,1.4017208057810553
420,1.4017208057810553
421,1.4017208057810553
422,1.4017208057810553
423,1.4017208057810553
424,1.4017208057810553
425,1.4017208057810553
426,1.4017208057810553
427,1.4017208057810553
428,1.4017208057810553
429,1.399117468042134
430,1.399117468042134
431,1.399117468042134
432,1.4006533265338503
433,1.4006533265338503
434,1.4006533265338503
435,1.4006533265338503
436,1.4006533265338503
437,1.4006533265338503
438,1.4006533265338503
439,1.4006533265338503
440,1.4006533265338503
441,1.4006533265338503
442,1.4006533265338503
443,1.4006533265338503
444,1.4006533265338503
445,1.4006533265338503
446,1.4034935413004581
447,1.4034935413004581
448,1.4034935413004581
449,1.40496731370831
450,1.4044421110526375
451,1.4044421110526375
452,1.4044421110526375
453,1.4044421110526375
454,1.4044421110526375
455,1.4044421110526375
456,1.4044421110526375
457,1.4044421110526375
458,1.4044421110526375
459,1.396290894002147
460,1.396290894002147
461,1.396290894002147
462,1.396290894002147
463,1.396290894002147
464,1.396290894002147
465,1.396290894002147
466,1.396290894002147
467,1.396290894002147
468,1.396290894002147
469,1.396290894002147
470,1.396290894002147
471,1.396290894002147
472,1.396290894002147
473,1.396290894002147
474,1.396290894002147
475,1.396290894002147
476,1.396290894002147
477,1.396290894002147
478,1.396290894002147
479,1.396290894002147
480,1.396290894002147
481,1.396290894002147
482,1.396290894002147
483,1.396290894002147
484,1.396290894002147
485,1.396290894002147
486,1.396290894002147
487,1.396290894002147
488,1.396290894002147
489,1.396290894002147
490,1.396290894002147
491,1.396290894002147
492,1.396290894002147
493,1.396290894002147
494,1.396290894002147
495,1.396290894002147
496,1.396290894002147
497,1.396290894002147
498,1.396290894002147
499,1.396290894002147
500,1.396290894002147
501,1.396290894002147
502,1.396290894002147
503,1.396290894002147
504,1.396290894002147
505,1.396290894002147
506,1.396290894002147
507,1.396290894002147
508,1.396290894002147
509,1.396290894002147
510,1.396290894002147
511,1.396290894002147
512,1.396290894002147
513,1.396290894002147
514,1.3967510329742232
515,1.3967510329742232
516,1.3453623501374599
517,1.3453623501374599
518,1.3453623501374599
519,1.3437739734699676
520,1.3437739734699676
521,1.3437739734699676
522,1.3437739734699676
523,1.3417031418008991
524,1.3417031418008991
525,1.3417031418008991
526,1.2723379805944788
527,1.2723379805944788
528,1.2723379805944788
529,1.2723379805944788
530,1.2723379805944788
531,1.2723379805944788
532,1.2723379805944788
533,1.2723379805944788
534,1.2723379805944788
535,1.2723379805944788
536,1.2723379805944788
537,1.2760225355989148
538,1.2760225355989148
539,1.2760225355989148
540,1.2716990290093442
541,1.2716990290093442
542,1.2716990290093442
543,1.2716990290093442
544,1.2716990290093442
545,1.2716990290093442
546,1.2716990290093442
547,1.2623205855983997
548,1.2623205855983997
549,1.2623205855983997
550,1.2623205855983997
551,1.2623205855983997
552,1.2623205855983997
553,1.2623205855983997
554,1.2623205855983997
555,1.2623205855983997
556,1.2623205855983997
557,1.2623205855983997
558,1.2623205855983997
559,1.2623205855983997
560,1.2623205855983997
561,1.2623205855983997
562,1.271353716540739
563,1.2675275886638624
564,1.2675275886638624
565,1.2675275886638624
566,1.2675275886638624
567,1.2675275886638624
568,1.2675275886638624
569,1.2675275886638624
570,1.2675275886638624
571,1.2675275886638624
572,1.2675275886638624
573,1.2675275886638624
574,1.2675275886638624
575,0.9548895352798915
576,0.9548895352798915
577,0.9548895352798915
578,0.9548895352798915
579,0.9548895352798915
580,0.9548895352798915
581,0.9548895352798915
582,0.9548895352798915
583,0.9548895352798915
584,0.9548895352798915
585,0.9548895352798915
586,0.9548895352798915
587,0.9574928730188128
588,0.9574928730188128
589,0.9574928730188128
590,0.9574928730188128
591,0.9574928730188128
592,0.9574928730188128
593,0.9574928730188128
594,0.9574928730188128
595,0.9574928730188128
596,0.9595637046878812
597,0.9595637046878812
598,0.9595637046878812
599,0.9595637046878812
600,0.9595637046878812
601,0.9595637046878812
602,0.9581016230119263
603,0.9581016230119263
604,0.9581016230119263
605,0.9581016230119263
606,0.9581016230119263
607,0.9581016230119263
608,0.9581016230119263
609,0.9581016230119263
610,0.9563144236955265
611,0.9563144236955265
612,0.9563144236955265
613,0.9563144236955265
614,0.9563144236955265
615,0.9563144236955265
616,0.9563144236955265
617,0.9563144236955265
618,0.9563144236955265
619,0.9563144236955265
620,0.9563144236955265
621,0.9563144236955265
622,0.9563144236955265
623,0.9563144236955265
624,0.9563144236955265
625,0.9563144236955265
626,0.9563144236955265
627,0.9563144236955265
628,0.951664760586811
629,0.951664760586811
630,0.951664760586811
631,0.951664760586811
632,0.951664760586811
633,0.951664760586811
634,0.951664760586811
635,0.951664760586811
636,0.9395049033253211
637,0.8842729005741253
638,0.8842729005741253
639,0.8842729005741253
640,0.8842729005741253
641,0.8842729005741253
642,0.8842729005741253
643,0.9140397233258362
644,0.9140397233258362
645,0.9140397233258362
646,0.9298618898811083
647,0.9298618898811083
648,0.9298618898811083
649,0.9298618898811083
650,0.9298618898811083
651,0.9298618898811083
652,0.9298618898811083
653,0.9298618898811083
654,0.9298618898811083
655,0.9298618898811083
656,0.9298618898811083
657,0.9298618898811083
658,0.9298618898811083
659,0.9298618898811083
660,0.9298618898811083
661,0.9298618898811083
662,0.9298618898811083
663,0.9298618898811083
664,0.9237852768473085
665,0.9237852768473085
666,0.9237852768473085
667,0.9237852768473085
668,0.9237852768473085
669,0.9237852768473085
670,0.9237852768473085
671,0.9237852768473085
672,0.9237852768473085
673,0.9237852768473085
674,0.9237852768473085
675,0.9237852768473085
676,0.9237852768473085
677,0.9237852768473085
678,0.9237852768473085
679,0.9237852768473085
680,0.9237852768473085
681,0.9237852768473085
682,0.9237852768473085
683,0.9237852768473085
684,0.9237852768473085
685,0.9237852768473085
686,0.9257056639390719
687,0.9257056639390719
688,0.9257056639390719
689,0.938795942159807
690,0.938795942159807
691,0.938795942159807
692,0.938795942159807
693,0.938795942159807
694,0.938795942159807
695,0.938795942159807
696,0.938795942159807
697,0.938795942159807
698,0.940215712397857
699,0.940215712397857
700,0.940215712397857
701,0.940215712397857
702,0.940215712397857
703,0.940215712397857
704,0.940215712397857
705,0.940215712397857
706,0.940215712397857
707,0.940215712397857
708,0.940215712397857
709,0.940215712397857
710,0.940215712397857
711,0.940215712397857
712,0.940215712397857
713,0.940215712397857
714,0.940215712397857
715,0.940215712397857
716,0.940215712397857
717,0.95105261979203
718,0.95105261979203
719,0.95105261979203
720,0.95105261979203
721,0.95105261979203
722,0.9527967716037643
723,0.9527967716037643
724,0.9527967716037643
725,0.9527967716037643
726,0.954529082509932
727,0.954529082509932
728,0.954529082509932
729,0.954529082509932
730,0.954529082509932
731,0.954529082509932
732,0.954529082509932
733,0.954529082509932
734,0.9511163110477618
735,0.9511163110477618
736,0.9511163110477618
737,0.9511163110477618
738,0.9511163110477618
739,0.9511163110477618
740,0.9511163110477618
741,0.9511163110477618
742,0.9511163110477618
743,0.9511163110477618
744,0.9511163110477618
745,0.9669360272006515
746,0.9669360272006515
747,0.9669360272006515
748,-0.05474975369523638
749,-0.05474975369523638
750,-0.05474975369523638
751,-0.05474975369523638
752,-0.05474975369523638
753,-0.05474975369523638
754,-0.05474975369523638
755,-0.05474975369523638
756,-0.05474975369523638
757,-0.05474975369523638
758,-0.05474975369523638
759,-0.05474975369523638
760,-0.05474975369523638
761,-0.05474975369523638
762,-0.05474975369523638
763,-0.05474975369523638
764,-0.05474975369523638
765,-0.05474975369523638
766,-0.05474975369523638
767,-0.05474975369523638
768,-0.05474975369523638
769,-0.05474975369523638
770,-0.05474975369523638
771,-0.05474975369523638
772,-0.05474975369523638
773,-0.05474975369523638
774,-0.05474975369523638
775,-0.05474975369523638
776,-0.05474975369523638
777,-0.05474975369523638
778,-0.05474975369523638
779,-0.05474975369523638
780,-0.05474975369523638
781,-0.05474975369523638
782,-0.05474975369523638
783,-0.05474975369523638
784,-0.05474975369523638
785,-0.05474975369523638
786,-0.05474975369523638
787,-0.05474975369523638
788,-0.05474975369523638
789,-0.05474975369523638
790,-0.05474975369523638
791,-0.05474975369523638
792,-0.05474975369523638
793,-0.05474975369523638
794,-0.05474975369523638
795,-0.05474975369523638
796,-0.05474975369523638
797,-0.05474975369523638
798,-0.05474975369523638
799,-0.05474975369523638
800,-0.05474975369523638
801,-0.05474975369523638
802,-0.02831387877999584
803,-0.029678129785357305
804,-0.029678129785357305
805,-0.029678129785357305
806,-0.029327143219770493
807,-0.029327143219770493
808,-0.029327143219770493
809,-0.029327143219770493
810,-0.1120494570692866
811,-0.1120494570692866
812,-0.1120494570692866
813,-0.1120494570692866
814,-0.1120494570692866
815,-0.1120494570692866
816,-0.1120494570692866
817,-0.1120494570692866
818,-0.1120494570692866
819,-0.1120494570692866
820,-0.1120494570692866
821,-0.1120494570692866
822,-0.1120494570692866
823,-0.11589197369860714
824,-0.11330155135488425
825,-0.11330155135488425
826,-0.11330155135488425
827,-0.11330155135488425
828,-0.11330155135488425
829,-0.11330155135488425
830,-0.11330155135488425
831,-0.11330155135488425
832,-0.11330155135488425
833,-0.11330155135488425
834,-0.11330155135488425
835,-0.11330155135488425
836,-0.11330155135488425
837,-0.11330155135488425
838,-0.11330155135488425
839,-0.11330155135488425
840,-0.11169016705137305
841,-0.11124400979002096
842,-0.11124400979002096
843,-0.11124400979002096
844,-0.11124400979002096
845,-0.06630619939940174
846,-0.06630619939940174
847,-0.06630619939940174
848,-0.06630619939940174
849,-0.06630619939940174
850,-0.06630619939940174
851,-0.06630619939940174
852,-0.06630619939940174
853,-0.07584887469303873
854,-0.07584887469303873
855,-0.07584887469303873
856,-0.07584887469303873
857,-0.07584887469303873
858,-0.07584887469303873
859,-0.07584887469303873
860,-0.07584887469303873
861,-0.07584887469303873
862,-0.07584887469303873
863,-0.07584887469303873
864,-0.0778060644984579
865,-0.0778060644984579
866,-0.0778060644984579
867,-0.0778060644984579
868,-0.0778060644984579
869,-0.0778060644984579
870,-0.0778060644984579
871,-0.0778060644984579
872,-0.07756447933811744
873,-0.07756447933811744
874,-0.07756447933811744
875,-0.07756447933811744
876,-0.07756447933811744
877,-0.09892040660255688
878,-0.09892040660255688
879,-0.09892040660255688
880,-0.09892040660255688
881,-0.09892040660255688
882,-0.09892040660255688
883,-0.09892040660255688
884,-0.09892040660255688
885,-0.09892040660255688
886,-0.09892040660255688
887,-0.10011105178815079
888,-0.18119543668471333
889,-0.18119543668471333
890,-0.17624861100279995
891,-0.17624861100279995
892,-0.17743617528740932
893,-0.17743617528740932
894,-0.17743617528740932
895,-0.17743617528740932
896,-0.18069207445506522
897,-0.1806603232964211
898,-0.1806603232964211
899,-0.1806603232964211
900,-0.1806603232964211
901,-0.1806603232964211
902,-0.1806603232964211
903,-0.1806603232964211
904,-0.1806603232964211
905,-0.1806603232964211
906,-0.1806603232964211
907,-0.1806603232964211
908,-0.1806603232964211
909,-0.1806603232964211
910,-0.1806603232964211
911,-0.1806603232964211
912,-0.1806603232964211
913,-0.1806603232964211
914,-0.1806603232964211
915,-0.1806603232964211
916,-0.1806603232964211
917,-0.1806603232964211
918,-0.1806603232964211
919,-0.1806603232964211
920,-0.1806603232964211
921,-0.1806603232964211
922,-0.1717317037736289
923,-0.1717317037736289
924,-0.1717317037736289
925,-0.1717317037736289
926,-0.1717317037736289
927,-0.1717317037736289
928,-0.1717317037736289
929,-0.1717317037736289
930,-0.1717317037736289
931,-0.1717317037736289
932,-0.1717317037736289
933,-0.1717317037736289
934,-0.17306947696503852
935,-0.17306947696503852
936,-0.21885287514564244
937,-0.21885287514564244
938,-0.21885287514564244
939,-0.21885287514564244
940,-0.21885287514564244
941,-0.21885287514564244
942,-0.21885287514564244
943,-0.21885287514564244
944,-0.21583983892471262
945,-0.21583983892471262
946,-0.21583983892471262
947,-0.21583983892471262
948,-0.21076795095629136
949,-0.21076795095629136
950,-0.21076795095629136
951,-0.21076795095629136
952,-0.21076795095629136
953,-0.21076795095629136
954,-0.25683381963863805
955,-0.25683381963863805
956,-0.25683381963863805
957,-0.25683381963863805
958,-0.25683381963863805
959,-0.25683381963863805
960,-0.25041044460709055
961,-0.25041044460709055
962,-0.24245116453564136
963,-0.24245116453564136
964,-0.24245116453564136
965,-0.20183250693537647
966,-0.20183250693537647
967,-0.20183250693537647
968,-0.20183250693537647
969,-0.20183250693537647
970,-0.20183250693537647
971,-0.20183250693537647
972,-0.20183250693537647
973,-0.2030158649620436
974,-0.2030158649620436
975,-0.2030158649620436
976,-0.2030158649620436
977,-0.2030158649620436
978,-0.2030158649620436
979,-0.21102895226120832
980,-0.21102895226120832
981,-0.21102895226120832
982,-0.21102895226120832
983,-0.21102895226120832
984,-0.21102895226120832
985,-0.21102895226120832
986,-0.21102895226120832
987,-0.21102895226120832
988,-0.21102895226120832
989,-0.21102895226120832
990,-0.21102895226120832
991,-0.21102895226120832
992,-0.21102895226120832
993,-0.20670544567163773
994,-0.20670544567163773
995,-0.20670544567163773
996,-0.20670544567163773
997,-0.20670544567163773
998,-0.20670544567163773
999,-0.20670544567163773
1000,-0.20670544567163773
1001,-0.20670544567163773
1002,-0.20670544567163773
1003,-0.20670544567163773
1004,-0.20670544567163773
1005,-0.20670544567163773
1006,-0.35090756943175727
1007,-0.35090756943175727
1008,-0.35090756943175727
1009,-0.35090756943175727
1010,-0.35090756943175727
1011,-0.35090756943175727
1012,-0.35090756943175727
1013,-0.35090756943175727
1014,-0.35090756943175727
1015,-0.35090756943175727
1016,-0.35090756943175727
1017,-0.35090756943175727
1018,-0.35090756943175727
1019,-0.35090756943175727
1020,-0.35090756943175727
1021,-0.35090756943175727
1022,-0.34863962229813733
1023,-0.34863962229813733
1024,-0.34863962229813733
1025,-0.34863962229813733
1026,-0.3513904782690762
1027,-0.3513904782690762
1028,-0.3513904782690762
1029,-0.3513904782690762
1030,-0.3513904782690762
1031,-0.3330938351455117
1032,-0.3330938351455117
1033,-0.3330938351455117
1034,-0.3330938351455117
1035,-0.3330938351455117
1036,-0.3329010141290258
1037,-0.3317864270361271
1038,-0.3317864270361271
1039,-0.3317864270361271
1040,-0.33069619800317485
1041,-0.33069619800317485
1042,-0.33069619800317485
1043,-0.34273520269143476
1044,-0.34273520269143476
1045,-0.34430552004868087
1046,-0.34430552004868087
1047,-0.34430552004868087
1048,-0.34430552004868087
1049,-0.34430552004868087
1050,-0.34430552004868087
1051,-0.34430552004868087
1052,-0.34430552004868087
1053,-0.34430552004868087
1054,-0.34430552004868087
1055,-0.34430552004868087
1056,-0.34430552004868087
1057,-0.36932285521096947
1058,-0.36932285521096947
1059,-0.3711419672046823
1060,-0.3711419672046823
1061,-0.3711419672046823
1062,-0.3711419672046823
1063,-0.3711419672046823
1064,-0.3711419672046823
1065,-0.37272231951798646
1066,-0.37272231951798646
1067,-0.37272231951798646
1068,-0.37272231951798646
1069,-0.37272231951798646
1070,-0.37272231951798646
1071,-0.37272231951798646
1072,-0.37272231951798646
1073,-0.37272231951798646
1074,-0.37272231951798646
1075,-0.37272231951798646
1076,-0.37272231951798646
1077,-0.37272231951798646
1078,-0.37272231951798646
1079,-0.37272231951798646
1080,-0.37272231951798646
1081,-0.37272231951798646
1082,-0.37272231951798646
1083,-0.37272231951798646
1084,-0.375328502225702
1085,-0.375328502225702
1086,-0.375328502225702
1087,-0.375328502225702
1088,-0.375328502225702
1089,-0.375328502225702
1090,-0.375328502225702
1091,-0.375328502225702
1092,-0.37890910752707774
1093,-0.37890910752707774
1094,-0.3774470258511228
1095,-0.3774470258511228
1096,-0.3774470258511228
1097,-0.3774470258511228
1098,-0.3774470258511228
1099,-0.3774470258511228
1100,-0.3774470258511228
1101,-0.3774470258511228
1102,-0.38519999754290746
1103,-0.38519999754290746
1104,-0.38519999754290746
1105,-0.38519999754290746
1106,-0.38519999754290746
1107,-0.3930346911096297
1108,-0.3930346911096297
1109,-0.3930346911096297
1110,-0.3930346911096297
1111,-0.3930346911096297
1112,-0.3930346911096297
1113,-0.3930346911096297
1114,-0.3930346911096297
1115,-0.3930346911096297
1116,-0.3930346911096297
1117,-0.3930346911096297
1118,-0.3930346911096297
1119,-0.3930346911096297
1120,-0.3933796667651947
1121,-0.3933796667651947
1122,-0.3933796667651947
1123,-0.3933796667651947
1124,-0.3933796667651947
1125,-0.3933796667651947
1126,-0.3933796667651947
1127,-0.38213878708937826
1128,-0.38213878708937826
1129,-0.38213878708937826
1130,-0.38213878708937826
1131,-0.38213878708937826
1132,-0.38213878708937826
1133,-0.38213878708937826
1134,-0.38213878708937826
1135,-0.38213878708937826
1136,-0.38213878708937826
1137,-0.38213878708937826
1138,-0.38213878708937826
1139,-0.38213878708937826
1140,-0.37925822378421387
1141,-0.37925822378421387
1142,-0.37925822378421387
1143,-0.37925822378421387
1144,-0.37925822378421387
1145,-0.37925822378421387
1146,-0.37925822378421387
1147,-0.37925822378421387
1148,-0.37925822378421387
1149,-0.37925822378421387
1150,-0.3921200997781482
1151,-0.3921200997781482
1152,-0.3921200997781482
1153,-0.3921200997781482
1154,-0.3921200997781482
1155,-0.3921200997781482
1156,-0.3921200997781482
1157,-0.3921200997781482
1158,-0.3921200997781482
1159,-0.3921200997781482
1160,-0.3921200997781482
1161,-0.3921200997781482
1162,-0.3921200997781482
1163,-0.3921200997781482
1164,-0.33442253473894124
1165,-0.33442253473894124
1166,-0.33442253473894124
1167,-0.33442253473894124
1168,-0.33442253473894124
1169,-0.33442253473894124
1170,-0.33442253473894124
1171,-0.33442253473894124
1172,-0.33442253473894124
1173,-0.33442253473894124
1174,-0.33442253473894124
1175,-0.33442253473894124
1176,-0.33442253473894124
1177,-0.33442253473894124
1178,-0.33442253473894124
1179,-0.33586641445724336
1180,-0.33586641445724336
1181,-0.33586641445724336
1182,-0.33586641445724336
1183,-0.33586641445724336
1184,-0.33586641445724336
1185,-0.33586641445724336
1186,-0.33586641445724336
1187,-0.33586641445724336
1188,-0.33586641445724336
1189,-0.33586641445724336
1190,-0.33586641445724336
1191,-0.32241039159720847
1192,-0.32241039159720847
1193,-0.32241039159720847
1194,-0.32241039159720847
1195,-0.32241039159720847
1196,-0.3009209238044386
1197,-0.3009209238044386
1198,-0.3009209238044386
1199,-0.3009209238044386
1200,-0.3009209238044386
1201,-0.3009209238044386
1202,-0.3009209238044386
1203,-0.3009209238044386
1204,-0.3009209238044386
1205,-0.3009209238044386
1206,-0.3009209238044386
1207,-0.3009209238044386
1208,-0.3009209238044386
1209,-0.3009209238044386
1210,-0.3009209238044386
1211,-0.3009209238044386
1212,-0.3009209238044386
1213,-0.3009209238044386
1214,-0.3009209238044386
1215,-0.3009209238044386
1216,-0.3009209238044386
1217,-0.301199759342962
1218,-0.29877262345779976
1219,-0.294586927729907
1220,-0.294586927729907
1221,-0.294586927729907
1222,-0.294586927729907
1223,-0.294586927729907
1224,-0.294586927729907
1225,-0.294586927729907
1226,-0.294586927729907
1227,-0.294586927729907
1228,-0.2493274751185617
1229,-0.2493274751185617
1230,-0.24843780420891592
1231,-0.1905392699240342
1232,-0.1905392699240342
1233,-0.1905392699240342
1234,-0.1905392699240342
1235,-0.1905392699240342
1236,-0.1905392699240342
1237,-0.1905392699240342
1238,-0.1905392699240342
1239,-0.1905392699240342
1240,-0.1905392699240342
1241,-0.1905392699240342
1242,-0.1905392699240342
